YUN2029.2,586.0
BAQ4697.3,583.0
YUN1005.1.1,583.0
YUN3533.2,545.0
YUN1242.3,518.0
YUN3533.3,487.0
BAQ3473.3,481.0
YUN3428.2,474.0
YUN1609.1,467.0
YUN3856.3,456.0
BAQ4697.1,451.0
YUN3856.1.2,445.0
YUN3259.3,428.0
YUN1242.1,391.0
BAQ2462.1,391.0
BAQ4166.2,391.0
YUN3346.1,384.0
BAQ4697.2,376.0
YUN3533.1.1,364.0
BAQ4166.1.2,359.0
YUN3153.3,356.0
BAQ2687.2,340.0
YUN3428.1,334.0
YUN3856.2,333.0
BAQ4166.3,323.0
YUN3259.1.2,316.0
YUN3346.3,314.0
BAQ3473.1,311.0
YUN3856.1.1,293.0
YUN1005.3,290.0
BAQ2687.1,283.0
BAQ4166.1.3,281.0
BAQ2462.2,277.0
YUN3533.1.2,248.0
BAQ2420.2,244.0
YUN3533.1.3,243.0
BAQ2420.3,224.0
BAQ4166.1.1,210.0
YUN3153.2,206.0
YUN3856.1.3,195.0
BAQ2420.1.1,195.0
BAQ2420.1.3,186.0
BAQ2420.1.2,175.0
YUN3428.3,175.0
YUN3259.2,160.0
BAQ2687.3,159.0
BAQ2838.1,140.0
BAQ2462.3,126.0
BAQ3473.2,124.0
BAQ2838.3,90.0
YUN3259.1.3,56.0
BAQ2838.2,47.0
YUN3346.2,26.0
YUN3153.1,1.0
YUN2029.3,1.0
YUN3008.3,1.0
BAQ895.2,0.0
YUN3259.1.1,0.0
YUN3184.2,0.0
YUN3008.1.1,0.0
YUN3008.1.3,0.0
YUN1005.1.3,0.0
YUN2029.1,0.0
YUN1609.3,0.0
YUN1242.2,0.0
BAQ1552.1.1,0.0
